ECM_Flip,ECM_Rotate
0.007651417050510645,0.034613147377967834
0.004049325827509165,0.00758773647248745
0.004024251364171505,0.009946182370185852
0.005594955291599035,0.03610329329967499
0.0043860385194420815,0.018055997788906097
0.011088525876402855,0.020312951877713203
0.004800927825272083,0.014314679428935051
0.004599932115525007,0.020245574414730072
0.005058259703218937,0.04548320919275284
0.008314164355397224,0.010116253048181534
0.0061289239674806595,0.024120157584547997
0.005718384403735399,0.012782029807567596
0.005450182128697634,0.01848253235220909
0.010946502909064293,0.026977429166436195
0.005582834593951702,0.008370124734938145
0.007759841158986092,0.012950034812092781
0.004420838784426451,0.012098022736608982
0.004110435955226421,0.010022145695984364
0.00469491071999073,0.018548138439655304
0.005160332657396793,0.0178349819034338
0.006216583773493767,0.028836803510785103
0.00394047424197197,0.011849988251924515
0.011476768180727959,0.05856280028820038
0.00944388099014759,0.02630762755870819
0.006858303677290678,0.03753180801868439
0.004560091067105532,0.012255263514816761
0.014889314770698547,0.01736944168806076
0.004755210131406784,0.01800447888672352
0.003691051620990038,0.006621169857680798
0.0037192576564848423,0.009631394408643246
0.00392871955409646,0.020619403570890427
0.010370507836341858,0.02378591150045395
0.0038805045187473297,0.013266397640109062
0.00534093426540494,0.015294147655367851
0.007517263293266296,0.011203112080693245
0.003284038510173559,0.007869351655244827
0.006211630068719387,0.015070097520947456
0.012122459709644318,0.021485254168510437
0.004766031634062529,0.014322848059237003
0.007914770394563675,0.021282602101564407
0.004934846423566341,0.008679293096065521
0.006064685061573982,0.04725967347621918
0.005261627025902271,0.02218519151210785
0.0041384766809642315,0.0093555748462677
0.008788546547293663,0.043259598314762115
0.0047704316675662994,0.03508225083351135
0.0034007602371275425,0.011208556592464447
0.00867959950119257,0.015565336681902409
0.0065009999088943005,0.016781745478510857
0.005554016679525375,0.0066140880808234215
0.013112861663103104,0.02604612149298191
0.012095294892787933,0.023294568061828613
0.011764707043766975,0.016878478229045868
0.005640965420752764,0.021549716591835022
0.003648691810667515,0.009190686047077179
0.010132361203432083,0.03198612853884697
0.0054314034059643745,0.025805465877056122
0.0049692741595208645,0.05031054466962814
0.010050213895738125,0.017752747982740402
0.005438928492367268,0.008295956067740917
0.003800240345299244,0.010891138575971127
0.004183733835816383,0.013370111584663391
0.004128051456063986,0.012266765348613262
0.0043452405370771885,0.023068374022841454
0.003858989104628563,0.01443452574312687
0.005661838222295046,0.020904365926980972
0.007086472120136023,0.04058541730046272
0.009147357195615768,0.01365148089826107
0.003939340356737375,0.010445604100823402
0.005305462051182985,0.03758426755666733
0.005216243211179972,0.021962322294712067
0.004466364625841379,0.050993867218494415
0.01003282517194748,0.03239224851131439
0.004373987205326557,0.017978277057409286
0.004858382977545261,0.009928741492331028
0.004343637730926275,0.012035359628498554
0.004732505418360233,0.021445879712700844
0.006572550628334284,0.04201595112681389
0.004933503922075033,0.014343461021780968
0.004856972489506006,0.02087031677365303
0.006008383817970753,0.014291806146502495
0.010389362461864948,0.020824827253818512
0.005640261806547642,0.02834639698266983
0.004866280127316713,0.014196222648024559
0.00832558423280716,0.030978895723819733
0.010630087926983833,0.013415446504950523
0.004638558719307184,0.007255475968122482
0.0066779544577002525,0.022938568145036697
0.007818914949893951,0.027269523590803146
0.008471374399960041,0.02021942473948002
0.0036609722301363945,0.007300806697458029
0.0041505820117890835,0.022484835237264633
0.010322113521397114,0.048308130353689194
0.008261510170996189,0.031619615852832794
0.004761634860187769,0.017444830387830734
0.004433257505297661,0.0098577830940485
0.005237340461462736,0.009753935970366001
0.005724644288420677,0.00870690867304802
0.004301451146602631,0.01251885388046503
0.005486125126481056,0.014545835554599762
0.015291731804609299,0.024889729917049408
0.012958282604813576,0.016313061118125916
0.051446668803691864,0.10146094858646393
0.0053222570568323135,0.007965022698044777
0.005788741633296013,0.010690156370401382
0.005171820521354675,0.009469341486692429
0.004799009766429663,0.027989812195301056
0.004106263164430857,0.0068960352800786495
0.004122716840356588,0.016909724101424217
0.0038761161267757416,0.01482874434441328
0.0040404824540019035,0.015263920649886131
0.004456528928130865,0.01548272930085659
0.0038977256044745445,0.008646933361887932
0.006059868261218071,0.013571087270975113
0.00429282383993268,0.021385878324508667
0.004242000635713339,0.016644157469272614
0.009328864514827728,0.03627632558345795
0.007237850688397884,0.010497760958969593
0.004260645713657141,0.009096262976527214
0.010885335505008698,0.02971852384507656
0.004939400590956211,0.006857932545244694
0.00633938517421484,0.011152569204568863
0.006608992349356413,0.023577800020575523
0.0044633070938289165,0.010152960196137428
0.008159046061336994,0.021837331354618073
0.003635845612734556,0.006159875076264143
0.0045654973946511745,0.016791272908449173
0.004165982361882925,0.010844099335372448
0.004393406677991152,0.01395258866250515
0.004440693650394678,0.00820954330265522
0.00433210376650095,0.01138480193912983
0.009122183546423912,0.03703351318836212
0.005292592104524374,0.00929352268576622
0.011625207029283047,0.025000978261232376
0.004025725647807121,0.014971652999520302
0.0048614502884447575,0.028937706723809242
0.004324201960116625,0.012156672775745392
0.01066502369940281,0.026690592989325523
0.00759081868454814,0.03900963440537453
0.0053163249976933,0.031208466738462448
0.010551762767136097,0.019211724400520325
0.0046321856789290905,0.014216487295925617
0.004890117794275284,0.010003485716879368
0.005381973460316658,0.020211663097143173
0.009428282268345356,0.019052596762776375
0.006150088272988796,0.008272139355540276
0.009331363253295422,0.01608993299305439
0.007692263461649418,0.035742439329624176
0.004791895393282175,0.028965678066015244
0.015878809615969658,0.03619511425495148
0.008817736059427261,0.03821954131126404
0.00412016874179244,0.01247212290763855
0.004171253181993961,0.012171045877039433
0.004481832031160593,0.018496161326766014
0.0058722603134810925,0.023084372282028198
0.010236192494630814,0.024854963645339012
0.010027365759015083,0.03060397319495678
0.0055220406502485275,0.022693684324622154
0.017618292942643166,0.022557340562343597
0.01628582552075386,0.028495915234088898
0.0036828145384788513,0.007302311714738607
0.005012808367609978,0.010421616025269032
0.004000198561698198,0.018324274569749832
0.004820805974304676,0.025974033400416374
0.006461998913437128,0.013586010783910751
0.004224604461342096,0.010521241463720798
0.003598937764763832,0.009713491424918175
0.010815786197781563,0.024824079126119614
0.0038199438713490963,0.008027427829802036
0.008563817478716373,0.03424543887376785
0.00417073629796505,0.01271736714988947
0.005396585911512375,0.036946676671504974
0.006166477687656879,0.027478717267513275
0.0036211605183780193,0.00943814218044281
0.02352100796997547,0.035358332097530365
0.005510637070983648,0.028894532471895218
0.023462634533643723,0.06147416681051254
0.004399798344820738,0.010630439966917038
0.011894315481185913,0.03469052538275719
0.007884841412305832,0.03614630550146103
0.006548235192894936,0.01192077063024044
0.004317973740398884,0.008188826963305473
0.008657500147819519,0.023474447429180145
0.006879591383039951,0.009690044447779655
0.005826427601277828,0.029610034078359604
0.004216239787638187,0.03321374952793121
0.00814049132168293,0.023798774927854538
0.004859625827521086,0.015233861282467842
0.012614629231393337,0.030806884169578552
0.01934298872947693,0.0385567769408226
0.009278839454054832,0.012568625621497631
0.006574722938239574,0.011738177388906479
0.013164120726287365,0.026348570361733437
0.005355346016585827,0.008996567688882351
0.004135615658015013,0.007351293228566647
0.013910378329455853,0.019127018749713898
0.008904770016670227,0.016237452626228333
0.006512042600661516,0.0346485935151577
0.004220896400511265,0.03916192799806595
0.013249557465314865,0.018575165420770645
0.011422734707593918,0.026481010019779205
0.01354413665831089,0.030281435698270798
0.010112074203789234,0.024865401908755302
0.005125873256474733,0.0192029420286417
0.014687507413327694,0.035879120230674744
0.003699399996548891,0.009423164650797844
0.010604703798890114,0.01905963383615017
0.005176370032131672,0.013297619298100471
0.007605195511132479,0.025025345385074615
0.005174326244741678,0.014522822573781013
0.007671355735510588,0.009842376224696636
0.005610101856291294,0.021974138915538788
0.009661137126386166,0.021340835839509964
0.00501287030056119,0.014429789036512375
0.0047752163372933865,0.011879274621605873
0.00531894201412797,0.046293504536151886
0.01288139820098877,0.03332354873418808
0.00541706895455718,0.035096410661935806
0.005108962766826153,0.008116403594613075
0.0034412904642522335,0.014041835442185402
0.009772608056664467,0.016352500766515732
0.009088067337870598,0.03090469352900982
0.008490346372127533,0.01795255020260811
0.0047478764317929745,0.008976351469755173
0.005924947094172239,0.027852484956383705
0.004210935439914465,0.021114829927682877
0.011898734606802464,0.03441499173641205
0.005239575169980526,0.016155436635017395
0.004526550881564617,0.011724703013896942
0.010848360136151314,0.027012698352336884
0.010228528641164303,0.013984818942844868
0.009371794760227203,0.02734697237610817
0.004744957201182842,0.024053625762462616
0.003931782674044371,0.009555979631841183
0.007529588881880045,0.03132849931716919
0.008841458708047867,0.018786240369081497
0.014431018382310867,0.0182834193110466
0.0046798973344266415,0.015752099454402924
0.005500114522874355,0.024314982816576958
0.005218988284468651,0.013758942484855652
0.009983712807297707,0.0228554867208004
0.006391307804733515,0.02124929055571556
0.0035436036996543407,0.01779688522219658
0.009743841364979744,0.01252922136336565
0.006847118027508259,0.04169774800539017
0.004490165039896965,0.009010188281536102
0.0037989611737430096,0.00895150937139988
0.004613138735294342,0.01074572466313839
0.0104336217045784,0.022695355117321014
0.0043987100943923,0.007863225415349007
0.006816838402301073,0.031357988715171814
0.0032890038564801216,0.013371245935559273
0.012659553438425064,0.03433410823345184
0.005763969849795103,0.013067391701042652
0.004457380156964064,0.011555003002285957
0.01121420320123434,0.02819487825036049
0.011417875066399574,0.027515623718500137
0.006807082332670689,0.010598487220704556
0.011097569949924946,0.020792851224541664
0.003862590529024601,0.005504820961505175
0.004744053818285465,0.0055474485270679
0.009432181715965271,0.017308613285422325
0.006152477581053972,0.01613292470574379
0.009628312662243843,0.045343104749917984
0.00680661341175437,0.02675645798444748
0.005015402100980282,0.007575608789920807
0.00550160463899374,0.010309910401701927
0.0037537054158747196,0.007058888673782349
0.016159942373633385,0.02288387343287468
0.005995525978505611,0.018452607095241547
0.004824516829103231,0.013069471344351768
0.004471924621611834,0.01416043285280466
0.008645296096801758,0.015658237040042877
0.00349839823320508,0.005963061470538378
0.010472853668034077,0.02357170730829239
0.016774676740169525,0.06145000457763672
0.007068004459142685,0.018603403121232986
0.0042121815495193005,0.00945742055773735
0.005182341206818819,0.010691961273550987
0.006026986055076122,0.014187458902597427
0.004319055005908012,0.009185174480080605
0.004359941463917494,0.011108515784144402
0.009736097417771816,0.021477626636624336
0.007693701423704624,0.020128432661294937
0.010101542808115482,0.0205987635999918
0.014184603467583656,0.021506302058696747
0.006241288036108017,0.025623325258493423
0.005856286734342575,0.016055988147854805
0.005876338575035334,0.0176401324570179
0.011937479488551617,0.017299029976129532
0.005509837064892054,0.00780707411468029
0.004432950168848038,0.01920953579246998
0.005184256471693516,0.03166815638542175
0.004781526047736406,0.01479570847004652
0.003886355087161064,0.016236254945397377
0.007178988307714462,0.0212821327149868
0.012829024344682693,0.03901631385087967
0.007109564263373613,0.0158068984746933
0.004483874421566725,0.010600542649626732
0.013262416236102581,0.021800532937049866
0.007001749239861965,0.02582080475986004
0.010537453927099705,0.01883409544825554
0.011595211923122406,0.019321495667099953
0.006819184869527817,0.006691542454063892
0.006707928609102964,0.03834797069430351
0.007100602146238089,0.015500097535550594
0.00634874077513814,0.023515848442912102
0.0038086422719061375,0.01122523657977581
0.00588833075016737,0.020692523568868637
0.006558532826602459,0.010760897770524025
0.004713436588644981,0.02092702127993107
0.005020803306251764,0.009545659646391869
0.01151474192738533,0.015634387731552124
0.009229222312569618,0.03413109481334686
0.004778272472321987,0.016249118372797966
0.00439925491809845,0.0282463189214468
0.010481641627848148,0.03060917928814888
0.007036446128040552,0.021350551396608353
0.010356113314628601,0.02747715450823307
0.0045412760227918625,0.013281566090881824
0.0060605998151004314,0.050797224044799805
0.012607524171471596,0.02939697355031967
0.0045188069343566895,0.009885130450129509
0.008606147021055222,0.012968994677066803
0.004349308088421822,0.02336130104959011
0.004731785971671343,0.014830151572823524
0.010936114937067032,0.026274926960468292
0.0081387460231781,0.013081725686788559
0.00667103286832571,0.019698629155755043
0.00678595993667841,0.022730406373739243
0.009610643610358238,0.020681923255324364
0.006163399200886488,0.014736456796526909
0.0034160325303673744,0.011995680630207062
0.005034358240664005,0.01266695000231266
0.006374483462423086,0.011256015859544277
0.004288178868591785,0.008748190477490425
0.004037249833345413,0.007414767984300852
0.006406552158296108,0.03067212551832199
0.0050345854833722115,0.027173880487680435
0.0032824650406837463,0.01587284542620182
0.006395949982106686,0.01550084725022316
0.006128266453742981,0.012195817194879055
0.005381975322961807,0.009714726358652115
0.004934982862323523,0.01502159982919693
0.0037360829301178455,0.00972599908709526
0.005157323554158211,0.02806408330798149
0.004234145861119032,0.012875327840447426
0.00569896399974823,0.013680212199687958
0.007749691605567932,0.01007295772433281
0.012589439749717712,0.02900017611682415
0.0065382798202335835,0.026764854788780212
0.004856285639107227,0.009208055213093758
0.004835212137550116,0.009688548743724823
0.015573753044009209,0.04186038672924042
0.004421372432261705,0.013107877224683762
0.00418173847720027,0.018411435186862946
0.005721774883568287,0.033628910779953
0.004029919859021902,0.013773296028375626
0.0142043586820364,0.03208931162953377
0.012590031139552593,0.027003446593880653
0.0066118682734668255,0.011977093294262886
0.009359215386211872,0.04287759214639664
0.008691783994436264,0.030195975676178932
0.006087324116379023,0.017137033864855766
0.0061302403919398785,0.012732591480016708
0.005419983994215727,0.00967860035598278
0.0037376368418335915,0.017982611432671547
0.012873074039816856,0.034290507435798645
0.004083982668817043,0.028062909841537476
0.005403541959822178,0.04084542766213417
0.005982271861284971,0.014590129256248474
0.010659852996468544,0.018729595467448235
0.005774362478405237,0.046042121946811676
0.003677073400467634,0.014563867822289467
0.010392123833298683,0.026035446673631668
0.0056644766591489315,0.01004231907427311
0.008029925636947155,0.04177767038345337
0.013592214323580265,0.025159787386655807
0.012671830132603645,0.02989887073636055
0.0058070519007742405,0.014540156349539757
0.0037406468763947487,0.009976876899600029
0.008140197023749352,0.0483810156583786
0.0046595376916229725,0.009737011045217514
0.006715312600135803,0.05202070623636246
0.004386818967759609,0.010437803342938423
0.004051628988236189,0.019177883863449097
0.011030977591872215,0.02732839062809944
0.0041479794308543205,0.014220152050256729
0.005327003542333841,0.028587762266397476
0.005877260118722916,0.024143405258655548
0.011806967668235302,0.021630484610795975
0.0042066616006195545,0.010163727216422558
0.003940587863326073,0.012766804546117783
0.004617517348378897,0.010146772488951683
0.0044830976985394955,0.015351562760770321
0.004904935602098703,0.04910082370042801
0.004516521468758583,0.01265750266611576
0.005181749816983938,0.01874436065554619
0.00865851528942585,0.01796622760593891
0.0041061691008508205,0.00615324592217803
0.007012162357568741,0.030145682394504547
0.00472115958109498,0.054525744169950485
0.004690122790634632,0.02115813083946705
0.00923246517777443,0.024469729512929916
0.007681878749281168,0.02056804671883583
0.01671442948281765,0.029748668894171715
0.011117126792669296,0.01902276836335659
0.00401323102414608,0.008150124922394753
0.004857577383518219,0.017600305378437042
0.004582703113555908,0.011684288270771503
0.004358149133622646,0.010171974077820778
0.004707093816250563,0.020633256062865257
0.0038410378620028496,0.013937943615019321
0.005320472177118063,0.010724849998950958
0.007108219899237156,0.025085553526878357
0.0053067998960614204,0.00729002570733428
0.009977240115404129,0.045272886753082275
0.004426651634275913,0.010779159143567085
0.008060616441071033,0.03348232060670853
0.003868349827826023,0.006212291773408651
0.028402995318174362,0.044482361525297165
0.005610906518995762,0.015642406418919563
0.008442454040050507,0.032501280307769775
0.006606229580938816,0.014049366116523743
0.00647047208622098,0.021742716431617737
0.005312368739396334,0.014548341743648052
0.0055391606874763966,0.030089790001511574
0.008063354529440403,0.026955004781484604
0.008467953652143478,0.03727829456329346
0.01532325055450201,0.01933915913105011
0.0065491390414536,0.00836743414402008
0.008765202015638351,0.0327923446893692
0.004839693196117878,0.01414661668241024
0.005263801664113998,0.01357372384518385
0.005242401268333197,0.017767110839486122
0.009791847318410873,0.03090612217783928
0.012289298698306084,0.018735885620117188
0.009887289255857468,0.0277581587433815
0.01074900757521391,0.02443888410925865
0.007948603481054306,0.0373682975769043
0.0037141144275665283,0.008099658414721489
0.004179064184427261,0.010861918330192566
0.010231067426502705,0.045408427715301514
0.007632074877619743,0.014751972630620003
0.005209932569414377,0.03242802619934082
0.007280608639121056,0.03764551877975464
0.007718182168900967,0.01661067083477974
0.010281304828822613,0.03487081825733185
0.004598716739565134,0.009205657988786697
0.0038639288395643234,0.016607603058218956
0.005106271244585514,0.02938566729426384
0.005291477311402559,0.01704438403248787
0.006273214239627123,0.01784779317677021
0.0054565551690757275,0.01818830519914627
0.004624652210623026,0.007628710009157658
0.005129772704094648,0.011453388258814812
0.009299535304307938,0.018727093935012817
0.007243855390697718,0.014890505000948906
0.006170698441565037,0.022572079673409462
0.004527060780674219,0.010793470777571201
0.00524940388277173,0.037226006388664246
0.004287403076887131,0.02652130089700222
0.0037646261043846607,0.011326447129249573
0.005233564879745245,0.02429259568452835
0.0059255873784422874,0.024107594043016434
0.006303200498223305,0.013387938030064106
0.004211483523249626,0.012031776830554008
0.0057570915669202805,0.012113534845411777
0.005157018546015024,0.009509416297078133
0.0047595142386853695,0.010070784017443657
0.011350328102707863,0.03149009868502617
0.005842731799930334,0.021747058257460594
0.012495676055550575,0.030329188331961632
0.003924547228962183,0.014918503351509571
0.006743581499904394,0.015053005889058113
0.01241382583975792,0.029876986518502235
0.0053423671051859856,0.014650572091341019
0.006349754054099321,0.014250172302126884
0.00447388319298625,0.015187510289251804
0.009858518838882446,0.022075705230236053
0.005740651860833168,0.010788081213831902
0.004227492026984692,0.0068475063890218735
0.007608315907418728,0.030871108174324036
0.004302221816033125,0.006634225137531757
0.0053824023343622684,0.042933858931064606
0.005861848592758179,0.025667419657111168
0.003584438469260931,0.007379977498203516
0.009919503703713417,0.04392210394144058
0.01104469783604145,0.017071524634957314
0.008021555840969086,0.04309948533773422
0.004753482528030872,0.009331787005066872
0.004436593968421221,0.016007937490940094
0.010349011048674583,0.022743484005331993
0.00943805556744337,0.024154391139745712
0.01078040711581707,0.02171909250319004
0.004795057699084282,0.020655613392591476
0.005002880934625864,0.01717502996325493
0.004337962716817856,0.042018093168735504
0.004081666469573975,0.015125955455005169
0.0058121210895478725,0.016322651877999306
0.004653140902519226,0.011883795261383057
0.004149796906858683,0.007852744311094284
0.00820462591946125,0.02481064386665821
0.010268899612128735,0.024219341576099396
0.008483695797622204,0.0359303280711174
0.006421885918825865,0.009236938320100307
0.005560408812016249,0.034848652780056
0.005871926434338093,0.014701207168400288
0.014556672424077988,0.02609577775001526
0.004505640361458063,0.00683464715257287
0.012718609534204006,0.024485265836119652
0.004745038691908121,0.02329191192984581
0.004532102029770613,0.007071539759635925
0.008012696169316769,0.02223152294754982
0.005167296621948481,0.044243164360523224
0.008444050326943398,0.0184788778424263
0.004341052379459143,0.02271391451358795
0.005540473386645317,0.022269176319241524
0.009646875783801079,0.018404418602585793
0.004774605389684439,0.03587076812982559
0.006627678871154785,0.010735193267464638
0.004085232503712177,0.00965062528848648
0.015830114483833313,0.028407858684659004
0.005484164692461491,0.049640633165836334
0.0038771540857851505,0.013422343879938126
0.004745626822113991,0.05522040277719498
0.005028207786381245,0.012453476898372173
0.004942537285387516,0.01520741730928421
0.00846512895077467,0.030265960842370987
0.006725791841745377,0.010974613949656487
0.005944880656898022,0.03851798176765442
0.004638591315597296,0.027952218428254128
0.0074929590336978436,0.0119114238768816
0.009011209942400455,0.015582416206598282
0.0070344614796340466,0.015088927932083607
0.004500889219343662,0.011456354521214962
0.00584627827629447,0.028784794732928276
0.004349791910499334,0.05340437591075897
0.0043175844475626945,0.009710455313324928
0.004585945513099432,0.013501161709427834
0.005796327255666256,0.022477686405181885
0.004766581114381552,0.014825254678726196
0.008301155641674995,0.022523924708366394
0.007074564229696989,0.020025484263896942
0.0067582158371806145,0.010301090776920319
0.005667455494403839,0.010181701742112637
0.011301214806735516,0.018880045041441917
0.009561186656355858,0.019782889634370804
0.007053404115140438,0.02999810315668583
0.008723972365260124,0.0389680415391922
0.004324843641370535,0.013293282128870487
0.012151941657066345,0.0260029174387455
0.006255835294723511,0.011392682790756226
0.00537938391789794,0.0226657222956419
0.004457431845366955,0.02284332364797592
0.004363544750958681,0.012346920557320118
0.0070909555070102215,0.013851635158061981
0.004445226397365332,0.021653275936841965
0.0037963436916470528,0.010463010519742966
0.004050229210406542,0.016345884650945663
0.011861522682011127,0.02692798525094986
0.006210342049598694,0.040724750608205795
0.0056510199792683125,0.041684720665216446
0.009495608508586884,0.0347977951169014
0.004805987235158682,0.01183512806892395
0.011720191687345505,0.03202948719263077
0.005860736593604088,0.013088038191199303
0.004853158723562956,0.030897339805960655
0.012014537118375301,0.028644492849707603
0.0044466950930655,0.02448146417737007
0.005529206711798906,0.02518169768154621
0.005777293816208839,0.009842518717050552
0.004376197699457407,0.010152660310268402
0.0036897980608046055,0.014489714056253433
0.00922555010765791,0.0313771516084671
0.008498646318912506,0.0332196019589901
0.010108903050422668,0.033510565757751465
0.007526930887252092,0.017115090042352676
0.0047961026430130005,0.024141088128089905
0.0063930111937224865,0.027900472283363342
0.00758241955190897,0.008655551820993423
0.006408343557268381,0.01364280004054308
0.005098829045891762,0.014492033049464226
0.006389017682522535,0.0136400843039155
0.008446987718343735,0.042458754032850266
0.007657080888748169,0.018454179167747498
0.0060603003948926926,0.013892119750380516
0.010596918873488903,0.019933389499783516
0.00877906009554863,0.026589879766106606
0.0043831076472997665,0.013247711583971977
0.005666858516633511,0.033958032727241516
0.005174892954528332,0.03568044304847717
0.004484284203499556,0.04135352373123169
0.010044535622000694,0.03987625986337662
0.0064484733156859875,0.009595434181392193
0.004695207346230745,0.03584390878677368
0.00508081866428256,0.010295003652572632
0.008175622671842575,0.010013262741267681
0.008536165580153465,0.04439907521009445
0.005867617204785347,0.016935061663389206
0.003851429559290409,0.01042550802230835
0.007014050614088774,0.03694327548146248
0.004873710684478283,0.00864381343126297
0.012165199965238571,0.02159722149372101
0.015674803406000137,0.031024279072880745
0.0035273930989205837,0.015391254797577858
0.0047876895405352116,0.030610961839556694
0.005821477621793747,0.01579238288104534
0.00462968647480011,0.010191412642598152
0.004828271456062794,0.012936274521052837
0.005044816993176937,0.010447913780808449
0.004009770695120096,0.0063294521532952785
0.005806486122310162,0.01205135602504015
0.004058312624692917,0.013270030729472637
0.004815172869712114,0.009333116933703423
0.006422531791031361,0.015093842521309853
0.004822794813662767,0.017488081008195877
0.004329379182308912,0.013908298686146736
0.004020436201244593,0.04556616395711899
0.0038757184520363808,0.01412003394216299
0.008234331384301186,0.020744793117046356
0.004937891848385334,0.013246926479041576
0.004788688849657774,0.03994886949658394
0.003953893668949604,0.009740021079778671
0.006080440245568752,0.009065376594662666
0.0033598090521991253,0.007916754111647606
0.008667435497045517,0.015663854777812958
0.005356886424124241,0.017395764589309692
0.003721818793565035,0.01672116480767727
0.005825591739267111,0.024155953899025917
0.004100417718291283,0.020711762830615044
0.005155776161700487,0.01842406578361988
0.009753677062690258,0.034371230751276016
0.010552753694355488,0.01537491474300623
0.005519572179764509,0.03498537838459015
0.008915422484278679,0.029540233314037323
0.006477858405560255,0.0269489623606205
0.008298035711050034,0.044272616505622864
0.004026775248348713,0.009297536686062813
0.010635621845722198,0.027746351435780525
0.005488998256623745,0.013872988522052765
0.004433600232005119,0.012970593757927418
0.004937177989631891,0.022036274895071983
0.004908362403512001,0.024456355720758438
0.004190918989479542,0.015095327980816364
0.0107562355697155,0.02182898111641407
0.010776331648230553,0.026053255423903465
0.006616543512791395,0.0497216060757637
0.004967883229255676,0.03277110308408737
0.005038554780185223,0.02157343551516533
0.0042998348362743855,0.019708968698978424
0.004954674281179905,0.011919076554477215
0.004981223493814468,0.032910823822021484
0.0063935210928320885,0.02622508630156517
0.01242765597999096,0.023811548948287964
0.005173522979021072,0.014740764163434505
0.0038420865312218666,0.01283264346420765
0.0061438498087227345,0.027925482019782066
0.005179991479963064,0.03483695536851883
0.004947832319885492,0.030244436115026474
0.006664253305643797,0.026379985734820366
0.008201003074645996,0.018224403262138367
0.004347514361143112,0.01079975813627243
0.011085644364356995,0.01986847072839737
0.004337790422141552,0.012676437385380268
0.004708539228886366,0.027512475848197937
0.00467391824349761,0.012732051312923431
0.004080569837242365,0.0073584276251494884
0.007028230000287294,0.019162829965353012
0.0067662508226931095,0.03852946311235428
0.00821957178413868,0.02847866900265217
0.004398399963974953,0.010739946737885475
0.02433067560195923,0.10390686988830566
0.0055667925626039505,0.008539538830518723
0.00509478896856308,0.013813360594213009
0.003963054623454809,0.02513216808438301
0.011415057815611362,0.024292610585689545
0.005449147894978523,0.029694054275751114
0.005630371626466513,0.019451938569545746
0.005258805118501186,0.021935399621725082
0.004450469743460417,0.022023983299732208
0.008477321825921535,0.008296468295156956
0.011802277527749538,0.016334636136889458
0.00950038991868496,0.034376129508018494
0.015627365559339523,0.03261026740074158
0.005793056450784206,0.043172650039196014
0.005873744376003742,0.019577963277697563
0.0037610759027302265,0.01803448796272278
0.009568018838763237,0.02116212248802185
0.004057974088937044,0.02163872681558132
0.0049781217239797115,0.03296402841806412
0.005448613781481981,0.00976655539125204
0.005078685004264116,0.033896367996931076
0.004615351092070341,0.05091708153486252
0.0053427149541676044,0.011689402163028717
0.010907122865319252,0.028744105249643326
0.007070302497595549,0.012254391796886921
0.008289030753076077,0.043404191732406616
0.0040544490329921246,0.010529456660151482
0.0052307345904409885,0.008502159267663956
0.004515422508120537,0.01053882297128439
0.004863328766077757,0.00874263234436512
0.00611150823533535,0.01719837076961994
0.006948765832930803,0.016303468495607376
0.004762433469295502,0.0284962709993124
0.0040167043916881084,0.026493633165955544
0.004288254305720329,0.028405357152223587
0.005051883403211832,0.028301309794187546
0.004863136913627386,0.012962041422724724
0.004634676966816187,0.00969775952398777
0.010438663884997368,0.03906549885869026
0.017182473093271255,0.05052855610847473
0.005602117162197828,0.013888387009501457
0.009844386950135231,0.03665219619870186
0.006912984419614077,0.028337975963950157
0.004113346338272095,0.01481720432639122
0.00529037369415164,0.01839596964418888
0.004663235507905483,0.00817059725522995
0.0063658650033175945,0.007998043671250343
0.0057594007812440395,0.020925085991621017
0.013664700090885162,0.039526745676994324
0.009513967670500278,0.027508772909641266
0.005305787082761526,0.027122363448143005
0.005811579991132021,0.01824251189827919
0.004513586405664682,0.030537422746419907
0.0038470616564154625,0.006014575716108084
0.005387351382523775,0.018230337649583817
0.005521194078028202,0.008483363315463066
0.013053687289357185,0.020793549716472626
0.006962855812162161,0.010893052443861961
0.004277911968529224,0.020555945113301277
0.005689586047083139,0.009107034653425217
0.0034511205740273,0.011766334064304829
0.010411620140075684,0.03619716316461563
0.00536344014108181,0.022409435361623764
0.004029118921607733,0.016364004462957382
0.010540986433625221,0.018689922988414764
0.006645551882684231,0.034420210868120193
0.007524203509092331,0.011916745454072952
0.010614586994051933,0.026255261152982712
0.004148505162447691,0.013708068989217281
0.004354189150035381,0.009894633665680885
0.012038566172122955,0.025895914062857628
0.006005832925438881,0.016342081129550934
0.004515933804214001,0.018461093306541443
0.0053327009081840515,0.016715029254555702
0.006916171871125698,0.043215878307819366
0.005946905352175236,0.014674248173832893
0.006150534842163324,0.04582884907722473
0.004619809798896313,0.007419460918754339
0.005580142140388489,0.022967014461755753
0.008739316835999489,0.01789197325706482
0.005523258820176125,0.012556001543998718
0.005580643657594919,0.009681131690740585
0.00569306593388319,0.03192293643951416
0.0035771718248724937,0.01776941865682602
0.004951795097440481,0.012966131791472435
0.005749261938035488,0.01792950928211212
0.005076994188129902,0.012291550636291504
0.007885629311203957,0.03449230641126633
